,ID,Gender,Own_car,Own_property,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
326,5010706,Male,Yes,No,No,0,2,26,202500.0,43.428680944851706,13.856547362368836,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
327,5010709,Male,No,Yes,No,2,4,6,180000.0,37.859778092637086,16.438393669958998,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
328,5010715,Female,No,Yes,No,0,2,33,135000.0,58.58025832152611,2.7734997980793583,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
329,5010734,Female,No,Yes,No,0,2,46,157500.0,32.45241175383478,13.856547362368836,Working,Secondary / secondary special,Civil marriage,House / apartment,Waiters/barmen staff,Low
330,5010743,Male,Yes,Yes,No,0,2,40,157500.0,60.27228485184501,28.025216123534364,Working,Secondary / secondary special,Married,House / apartment,Core staff,Low
331,5010750,Female,Yes,Yes,Yes,0,2,9,67500.0,58.45431459920464,0.0,Pensioner,Incomplete higher,Married,House / apartment,Other,Low
332,5010758,Female,No,Yes,Yes,0,2,42,162000.0,61.02794718577383,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
333,5010760,Female,Yes,Yes,No,1,2,27,112500.0,38.045955769112304,0.9418400104040466,Working,Higher education,Single / not married,House / apartment,Cooking staff,Low
334,5010764,Male,No,Yes,No,0,1,47,135000.0,30.21554172912517,11.775738037057572,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,High
335,5010772,Female,No,No,No,0,2,15,360000.0,42.52790953955249,9.270553125663088,Working,Secondary / secondary special,Married,House / apartment,Other,Low
336,5010773,Female,No,Yes,No,0,2,19,135000.0,38.76876321895727,12.690198977391733,Working,Higher education,Married,With parents,Sales staff,Low
337,5010779,Female,Yes,Yes,No,1,3,13,157500.0,39.62846601915166,6.184931928787039,Commercial associate,Higher education,Married,House / apartment,Core staff,Low
338,5010783,Female,No,Yes,Yes,0,2,39,165150.0,63.99036256733539,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
339,5010785,Male,No,No,No,0,2,28,337500.0,46.55537074683258,12.523186649965432,Working,Higher education,Married,House / apartment,Managers,Low
340,5010789,Female,No,Yes,No,1,3,30,99000.0,30.223755450146136,7.690780782630718,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,Low
341,5010795,Female,No,No,No,0,2,2,45000.0,38.16916158442678,14.6039959752767,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
342,5010797,Female,No,Yes,No,0,2,31,270000.0,42.300663257972445,2.1081883953811507,Working,Secondary / secondary special,Married,Municipal apartment,Security staff,Low
343,5010804,Female,No,Yes,No,1,3,19,135000.0,37.87346762767203,1.689288623311909,Working,Higher education,Married,House / apartment,Accountants,Low
344,5010813,Female,No,Yes,No,2,4,45,67500.0,41.45191208580601,8.690116840181522,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
345,5010819,Female,Yes,Yes,No,0,2,31,270000.0,35.85289225651451,4.523022375545015,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,High
346,5010835,Male,Yes,Yes,No,2,4,29,139500.0,47.3137709877684,15.272045284981896,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
347,5010836,Female,No,Yes,No,0,2,7,90000.0,51.0783931223776,7.271881010561476,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Low
348,5010840,Female,No,Yes,No,1,3,13,180000.0,30.25387242722301,2.521612353436415,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,High
349,5010841,Female,Yes,Yes,Yes,0,2,6,112500.0,61.31542742150763,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
350,5010843,Female,Yes,Yes,No,0,2,26,157500.0,32.367536636618134,2.023313278164507,Working,Higher education,Married,House / apartment,Sales staff,Low
351,5010848,Female,No,Yes,Yes,0,2,12,54000.0,60.989616487675995,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,Low
352,5010850,Female,No,Yes,No,1,3,44,90000.0,48.9099707728427,19.35700253940875,Working,Secondary / secondary special,Married,House / apartment,Other,High
353,5010856,Female,No,Yes,No,0,2,36,157500.0,45.34521584974366,2.8556370082890132,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,Low
354,5010861,Female,Yes,Yes,No,1,3,36,112500.0,38.45390391315359,2.8556370082890132,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
355,5010862,Male,Yes,Yes,No,1,3,60,450000.0,49.75598403800215,1.856300950738208,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,Low
356,5010874,Female,No,Yes,Yes,0,2,15,45000.0,56.64182016057824,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
357,5010883,Female,No,Yes,No,1,3,8,270000.0,27.13265843925611,1.856300950738208,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
358,5010886,Female,No,Yes,Yes,0,2,46,157500.0,65.04719467203296,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
359,5010897,Male,Yes,Yes,No,0,2,44,112500.0,62.20524719877889,2.3546000260101163,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,High
360,5010902,Female,No,Yes,No,1,3,6,360000.0,28.901346365770685,3.775573762637152,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
361,5010908,Female,Yes,Yes,Yes,0,2,39,81000.0,55.85056503555857,0.0,Pensioner,Higher education,Married,House / apartment,Other,High
362,5010916,Male,Yes,Yes,No,0,2,12,243000.0,37.052095525575474,6.940594262715867,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Low
363,5010921,Female,No,No,No,0,1,56,94500.0,60.95949951059912,2.269724908793473,Working,Secondary / secondary special,Widow,Rented apartment,Sales staff,Low
364,5010924,Female,Yes,Yes,No,2,4,23,270000.0,34.89462480406853,1.4374011786689664,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,Low
365,5010934,Female,No,No,No,0,1,32,135000.0,46.03516841550477,18.10851694422199,Working,Secondary / secondary special,Single / not married,House / apartment,Other,Low
366,5010943,Female,No,No,Yes,0,2,60,157500.0,62.50094115553365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
367,5010944,Female,Yes,Yes,No,1,3,8,270000.0,37.695503672217775,7.022731472925522,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,Low
368,5010953,Male,Yes,Yes,No,0,2,44,337500.0,40.33758393396168,3.775573762637152,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
369,5010960,Male,Yes,Yes,No,0,2,6,202500.0,31.49962011540278,2.8556370082890132,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
370,5010962,Female,No,No,No,0,2,7,256500.0,30.697413362355142,7.022731472925522,Commercial associate,Higher education,Married,House / apartment,HR staff,Low
371,5010972,Female,No,Yes,No,1,3,27,135000.0,37.282079714162506,7.523768455204419,Commercial associate,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,Low
372,5010974,Male,Yes,Yes,No,0,2,45,126000.0,49.86823822528868,9.604577780515683,Working,Higher education,Married,House / apartment,Sales staff,Low
373,5010977,Female,No,Yes,No,0,1,3,67500.0,36.20882016742301,2.269724908793473,Working,Secondary / secondary special,Separated,Municipal apartment,Sales staff,Low
374,5010980,Male,Yes,Yes,No,0,1,33,225000.0,49.40553194110762,4.941922147614256,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,High
375,5010981,Male,Yes,No,No,1,3,25,270000.0,41.213714176198,9.270553125663088,Working,Incomplete higher,Married,House / apartment,Managers,Low
376,5010983,Male,No,Yes,Yes,0,2,20,135000.0,60.5597650875788,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
377,5010986,Female,No,Yes,No,0,1,10,121500.0,30.440050103698223,10.60391383806649,Commercial associate,Higher education,Single / not married,Rented apartment,Sales staff,Low
378,5010990,Female,No,Yes,No,0,2,32,90000.0,54.960745258287304,0.6050774485444602,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,High
379,5011001,Female,Yes,Yes,No,0,2,47,157500.0,29.39690753403561,5.689370760522118,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
380,5011011,Female,Yes,Yes,No,0,2,48,135000.0,32.91238013100885,0.355927910908506,Working,Secondary / secondary special,Married,House / apartment,Sales staff,High
381,5011022,Male,Yes,Yes,No,2,4,10,99000.0,45.334264221715706,8.857129167607821,State servant,Secondary / secondary special,Married,With parents,Drivers,Low
382,5011028,Female,No,Yes,No,0,2,43,292500.0,45.416401431925365,2.7734997980793583,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,Low
383,5011031,Female,No,Yes,No,1,3,14,135000.0,47.88325564522201,20.69036325181215,Working,Academic degree,Civil marriage,House / apartment,Other,High
384,5011036,Female,No,Yes,Yes,0,2,26,315000.0,55.574036427852725,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,Low
385,5018414,Female,No,Yes,Yes,1,3,37,33300.0,62.38047324722616,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,High
386,5018417,Male,Yes,Yes,No,2,3,7,697500.0,38.83447298712499,14.497217602004149,Commercial associate,Higher education,Separated,House / apartment,Sales staff,Low
387,5018419,Female,No,Yes,No,0,2,49,135000.0,50.41581962668638,14.245330157361204,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
388,5018422,Female,No,Yes,No,0,2,15,202500.0,51.51919615050275,2.995270265645427,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Laborers,Low
389,5018428,Male,No,Yes,No,0,1,18,135000.0,34.568813870236895,14.497217602004149,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
390,5018430,Male,Yes,Yes,No,1,3,25,112500.0,46.727858888272856,0.6653114026982073,Working,Secondary / secondary special,Married,House / apartment,Drivers,High
391,5018439,Female,No,Yes,No,0,1,47,202500.0,55.37964503035654,14.828504349849757,Working,Secondary / secondary special,Widow,House / apartment,Core staff,Low
392,5018443,Female,No,Yes,Yes,1,3,2,198000.0,50.6239005592175,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
393,5018444,Female,No,Yes,No,1,3,8,675000.0,43.37666071171893,3.8275939957699334,Commercial associate,Higher education,Married,House / apartment,Sales staff,Low
394,5018453,Female,No,Yes,Yes,0,1,30,101250.0,60.395490667159486,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,Low
395,5018461,Female,No,Yes,No,1,3,36,166500.0,55.32762479722376,21.99360698713868,Working,Secondary / secondary special,Married,House / apartment,Other,Low
396,5018477,Female,Yes,Yes,No,0,2,45,292500.0,52.44734662587185,12.33153315947624,Working,Higher education,Married,House / apartment,Other,Low
397,5018480,Male,No,Yes,No,1,3,21,112500.0,49.10436217033888,0.9938602435368282,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Low
398,5018481,Female,No,Yes,Yes,0,2,53,90000.0,61.1073464889765,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,Low
399,5018492,Male,Yes,Yes,No,1,3,53,675000.0,44.73192468017824,12.742219210524514,Working,Higher education,Married,House / apartment,Managers,Low
400,5018496,Female,No,No,Yes,0,1,38,54000.0,56.45838039111001,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,High
401,5018498,Female,Yes,Yes,No,0,2,54,90000.0,51.88333778243222,2.7433828210024847,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,High
402,5018504,Female,No,No,Yes,0,2,39,58500.0,57.41390993654901,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
403,5021187,Female,No,No,No,0,1,41,180000.0,27.765114957870455,6.929642634687912,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,Low
404,5021191,Male,Yes,Yes,No,0,2,25,112500.0,41.53952511002963,6.499791234590717,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
405,5021192,Female,No,No,No,0,1,19,225000.0,28.794567992498138,4.930970519586302,State servant,Higher education,Single / not married,With parents,Core staff,High
406,5021193,Female,No,No,No,0,1,27,225000.0,35.3299520181797,11.764786409029616,Working,Higher education,Separated,House / apartment,Laborers,Low
407,5021196,Female,Yes,Yes,No,0,2,51,675000.0,51.47812754539792,2.4997090973805074,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,Low
408,5021207,Male,No,Yes,Yes,0,2,33,171000.0,51.14410289054532,0.0,Pensioner,Higher education,Civil marriage,House / apartment,Other,High
409,5021208,Male,Yes,Yes,No,1,3,26,225000.0,37.29303134219046,3.085621196876048,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
410,5021212,Male,Yes,Yes,No,1,3,10,225000.0,34.943907130194326,6.1739803007590845,State servant,Higher education,Married,House / apartment,Core staff,Low
411,5021219,Male,Yes,No,No,0,1,13,310500.0,27.18741657939588,1.8453493227102544,Working,Higher education,Single / not married,House / apartment,Laborers,Low
412,5021228,Female,No,Yes,No,2,4,43,112500.0,29.791166143041952,0.3340246548525979,Working,Higher education,Civil marriage,House / apartment,Sales staff,High
413,5021231,Female,No,Yes,No,1,3,52,225000.0,29.032765902106135,6.499791234590717,Working,Higher education,Civil marriage,House / apartment,Sales staff,High
414,5021234,Female,No,Yes,No,1,3,29,67500.0,34.086942237006916,4.013771672245152,Commercial associate,Higher education,Married,House / apartment,Laborers,Low
415,5021237,Female,No,Yes,Yes,0,2,41,135000.0,62.27917068796758,0.0,Pensioner,Higher education,Married,House / apartment,Other,High
416,5021250,Female,No,Yes,No,0,2,38,157500.0,50.5308117209799,18.593126484458956,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
417,5021263,Female,No,No,No,0,1,9,135000.0,52.35151988062725,2.012361650136553,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,Low
418,5021264,Female,No,No,No,0,1,32,135000.0,31.343559416004435,5.426531687851222,Working,Incomplete higher,Single / not married,Rented apartment,Accountants,High
419,5021266,Female,Yes,Yes,No,1,3,53,270000.0,39.732506485417225,12.583420604119182,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
420,5021273,Male,Yes,Yes,No,0,1,43,110250.0,38.68388810174062,15.764868546239828,Working,Higher education,Single / not married,House / apartment,Other,Low
421,5021283,Female,No,Yes,No,1,3,56,157500.0,42.69492186697879,1.9302244399268975,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,Low
422,5021284,Female,No,Yes,Yes,2,4,28,135000.0,60.47215206335517,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
423,5021291,Female,Yes,Yes,No,1,3,4,180000.0,32.58383129017023,0.5010369822788969,Commercial associate,Higher education,Married,House / apartment,Core staff,Low
424,5021298,Female,No,Yes,No,0,1,36,90000.0,41.969376510126835,3.753670506581244,Working,Higher education,Single / not married,House / apartment,Core staff,Low
425,5021302,Male,No,No,No,1,3,14,472500.0,24.386537711246635,2.4997090973805074,Commercial associate,Higher education,Married,With parents,Other,Low
426,5021305,Male,No,Yes,No,0,2,2,270000.0,46.259676790077826,0.6790009377331498,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
427,5021328,Female,No,Yes,No,0,2,51,90000.0,48.64439379316482,10.414998254584283,State servant,Higher education,Married,House / apartment,Cooking staff,Low
428,5021339,Male,Yes,Yes,No,3,5,50,270000.0,41.54500092404361,1.593461878067311,Working,Higher education,Married,House / apartment,Other,Low
429,5021344,Male,No,Yes,No,0,2,11,112500.0,40.9043306844083,4.501119119489107,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Low
430,5021346,Female,Yes,Yes,No,0,2,7,315000.0,38.80161810304113,5.8344798318925095,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,High
431,5021347,Female,No,No,No,0,2,17,67500.0,31.343559416004435,2.918608869449749,Working,Secondary / secondary special,Married,Municipal apartment,Other,Low
432,5021350,Male,Yes,No,No,0,2,23,225000.0,54.68147874357447,18.097565316194036,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
433,5021354,Female,No,Yes,No,2,4,2,67500.0,36.30190900566062,0.5831741924885521,State servant,Incomplete higher,Married,With parents,Core staff,Low
434,5021365,Male,No,Yes,No,0,2,20,270000.0,50.52533590696592,20.5835848785396,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,Low
435,5021370,Female,No,Yes,No,0,2,36,247500.0,60.50774485444602,1.5825102500393573,Working,Higher education,Married,House / apartment,Managers,Low
436,5021382,Female,No,Yes,No,1,3,29,121500.0,30.136142425922504,2.0862851393252426,Working,Higher education,Married,House / apartment,Other,Low
437,5021393,Female,No,Yes,Yes,0,1,10,189000.0,59.80957856766395,0.0,Pensioner,Incomplete higher,Widow,House / apartment,Other,Low
438,5021410,Female,No,Yes,No,0,2,53,270000.0,54.9388420022314,10.918773143870167,Working,Secondary / secondary special,Married,House / apartment,Private service staff,Low
439,5021425,Female,Yes,Yes,Yes,0,2,16,225000.0,60.18467182762137,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
440,5021429,Female,No,Yes,No,0,1,51,126000.0,51.76560778113171,6.762630307261614,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,Low
441,5021434,Male,No,Yes,No,1,3,28,270000.0,46.84558888957336,1.013025592585748,State servant,Secondary / secondary special,Married,House / apartment,Laborers,Low
442,5021436,Male,No,Yes,No,1,3,33,135000.0,26.13879819571928,3.6687953893646,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
443,5021444,Female,No,Yes,No,0,2,23,121500.0,36.455231798051976,14.248068064368194,Working,Secondary / secondary special,Married,With parents,Core staff,High
444,5021448,Female,No,Yes,No,0,2,16,196650.0,58.63227855465889,7.512816827176465,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,Low
445,5021451,Female,No,Yes,Yes,0,2,20,202500.0,57.90125738379296,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
446,5021455,Female,No,Yes,No,0,2,8,81000.0,52.129749413061184,2.929560497477703,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
447,5021458,Female,Yes,No,No,1,3,29,225000.0,31.488668487374827,2.012361650136553,Working,Higher education,Civil marriage,House / apartment,Core staff,Low
448,5021464,Female,Yes,Yes,No,1,3,9,166500.0,32.2580203563386,1.9302244399268975,Working,Higher education,Married,House / apartment,Core staff,Low
449,5021466,Female,No,Yes,No,0,2,7,90000.0,22.938184904549715,1.013025592585748,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,Low
450,5021471,Female,No,Yes,Yes,0,2,8,157500.0,55.872468291614474,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,High
451,5021474,Male,No,Yes,No,1,3,15,135000.0,28.611128223029905,3.334770734512002,Working,Secondary / secondary special,Married,House / apartment,Laborers,High
452,5021475,Female,No,Yes,No,0,2,46,135000.0,32.594782918198185,6.762630307261614,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,High
453,5021487,Male,Yes,Yes,No,0,2,14,135000.0,29.19977822953243,4.0876951614338415,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Laborers,Low
454,5021490,Male,No,Yes,No,0,1,3,135000.0,29.246322648651237,1.667385367256001,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,Low
455,5021493,Female,No,Yes,No,1,3,9,157500.0,43.14941443013888,5.087031218984647,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,High
456,5021496,Female,No,Yes,No,1,3,22,157500.0,41.33144417749851,7.835889854001109,Working,Secondary / secondary special,Married,House / apartment,Other,Low
457,5021500,Male,Yes,Yes,No,4,6,24,292500.0,38.741384148887384,1.0979007098023916,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
458,5021502,Female,No,Yes,Yes,0,2,36,202500.0,57.38105505246514,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
459,5021508,Female,No,Yes,No,0,2,23,144000.0,49.654681478743576,27.68023984065381,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
460,5021522,Female,No,No,No,0,2,53,202500.0,52.76220593167553,13.248732006817388,Working,Higher education,Married,House / apartment,Core staff,Low
461,5021530,Female,No,Yes,Yes,0,1,53,112500.0,60.86641067236151,0.0,Pensioner,Higher education,Widow,House / apartment,Other,Low
462,5021533,Male,Yes,Yes,No,0,2,8,135000.0,35.064375038501815,6.581928444800372,Working,Secondary / secondary special,Married,With parents,Laborers,Low
463,5021534,Male,No,Yes,Yes,0,2,16,67500.0,62.74461487915563,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
464,5021538,Female,Yes,No,No,1,3,4,306000.0,25.489914235063004,4.594207957726716,Working,Higher education,Married,House / apartment,Other,Low
465,5021544,Female,No,Yes,No,0,2,59,202500.0,57.14011923585015,4.334106792062808,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
466,5021553,Female,No,Yes,No,1,3,4,202500.0,39.24789694518026,2.3436483979821623,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
467,5021554,Male,Yes,Yes,No,1,2,27,202500.0,32.4250326837649,1.1745621059980698,Commercial associate,Secondary / secondary special,Separated,House / apartment,Drivers,Low
468,5021555,Male,No,Yes,No,0,2,51,135000.0,49.79705264310697,1.5825102500393573,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
469,5021559,Male,Yes,Yes,No,0,2,27,360000.0,27.121706811228155,0.3340246548525979,Working,Incomplete higher,Married,House / apartment,Sales staff,Low
470,5021566,Female,No,No,No,0,2,8,76500.0,41.3341820845055,13.763458524131227,Working,Secondary / secondary special,Married,House / apartment,Other,High
471,5021568,Female,No,Yes,No,2,4,59,126000.0,34.02670828285317,13.415744334243689,Working,Higher education,Married,House / apartment,High skill tech staff,Low
472,5021572,Male,No,No,No,0,2,22,270000.0,26.795895877396525,4.583256329698762,State servant,Incomplete higher,Married,House / apartment,Other,Low
473,5021582,Female,No,No,No,1,3,14,40500.0,35.735162255214,5.344394477641567,State servant,Secondary / secondary special,Married,Rented apartment,Cooking staff,Low
474,5021586,Female,Yes,Yes,No,0,1,18,247500.0,53.86010664147792,3.764622134609198,Working,Incomplete higher,Separated,House / apartment,Accountants,Low
475,5021591,Female,No,Yes,Yes,0,2,26,112500.0,59.10867437387489,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
476,5021594,Male,Yes,Yes,No,1,3,7,306000.0,52.57055244118634,3.5839202721479566,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,Low
477,5021597,Female,Yes,Yes,Yes,0,2,29,360000.0,58.23254413163857,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
478,5021600,Female,No,Yes,No,0,2,31,225000.0,52.86624639794109,6.666803562017016,State servant,Higher education,Married,House / apartment,Other,Low
479,5021614,Male,Yes,Yes,No,1,3,40,189000.0,46.25146306905686,4.16435655762952,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff,Low
480,5021616,Female,Yes,Yes,No,0,2,24,270000.0,30.221017543139148,6.5928800728283266,Working,Incomplete higher,Married,House / apartment,Other,Low
481,5021617,Female,No,Yes,No,0,2,9,99000.0,41.75308185657474,1.4154979226130584,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,Low
482,5021620,Female,Yes,Yes,No,3,5,13,126000.0,41.07681882584858,0.3340246548525979,Working,Higher education,Married,House / apartment,Managers,Low
483,5021627,Female,Yes,Yes,Yes,0,1,54,225000.0,60.00944577917411,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,High
484,5021630,Male,No,Yes,No,0,2,51,157500.0,32.036249888772524,8.931052656796512,Working,Higher education,Married,House / apartment,Other,Low
485,5021639,Female,No,Yes,No,0,2,23,112500.0,58.74453274194542,1.1636104779701155,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,High
486,5021643,Female,No,Yes,Yes,0,2,17,112500.0,36.59760296241538,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,High
487,5021644,Female,Yes,Yes,Yes,0,2,10,144000.0,62.50915487655462,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
488,5021645,Female,No,Yes,No,0,2,58,292500.0,34.37168456573372,14.58209271922079,Working,Higher education,Civil marriage,House / apartment,Managers,Low
489,5021652,Male,Yes,Yes,No,1,3,36,270000.0,36.15953784129722,3.835807716790899,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,Low
490,5021662,Male,No,Yes,No,1,3,59,225000.0,37.75026181235754,1.7522604844726448,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
491,5021678,Male,No,Yes,No,0,1,29,202500.0,51.32206684599957,10.001574296529018,Commercial associate,Secondary / secondary special,Separated,House / apartment,Cleaning staff,Low
492,5021688,Male,Yes,Yes,No,1,3,24,225000.0,36.154062027283246,0.6790009377331498,Working,Incomplete higher,Married,House / apartment,Managers,Low
493,5021693,Male,Yes,Yes,No,2,4,2,337500.0,33.99932921278329,4.594207957726716,Working,Incomplete higher,Married,House / apartment,Laborers,Low
494,5021696,Female,No,Yes,No,1,2,1,180000.0,50.70603776942716,5.752342621682854,Commercial associate,Secondary / secondary special,Separated,House / apartment,Core staff,Low
495,5021702,Female,Yes,Yes,No,1,3,44,112500.0,41.54500092404361,9.013189867006169,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
496,5021708,Female,No,Yes,No,2,4,11,202500.0,36.91520017522605,14.248068064368194,Working,Lower secondary,Married,House / apartment,Laborers,Low
497,5021712,Female,No,Yes,No,1,3,22,243000.0,39.13838066490072,16.334353203693436,Working,Higher education,Married,House / apartment,Core staff,Low
498,5021716,Female,Yes,Yes,No,0,2,54,180000.0,46.65119749207718,8.175390322867683,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
499,5021718,Female,Yes,Yes,No,1,3,47,630000.0,48.61153890908095,1.0979007098023916,Working,Secondary / secondary special,Married,House / apartment,Other,Low
500,5021730,Female,Yes,Yes,No,1,3,39,180000.0,46.46501981560196,3.764622134609198,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,Low
501,5021733,Female,No,Yes,No,0,1,7,135000.0,36.88234529114219,4.920018891558348,Commercial associate,Higher education,Widow,House / apartment,Sales staff,Low
502,5021734,Female,No,Yes,Yes,0,1,25,189000.0,57.10726435176629,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,Low
503,5021740,Female,No,Yes,No,1,3,29,112500.0,28.49066031472241,7.59495403738612,Working,Secondary / secondary special,Married,House / apartment,Core staff,Low
504,5021752,Female,No,Yes,No,0,2,16,171000.0,30.259348241236985,1.667385367256001,Working,Incomplete higher,Married,House / apartment,High skill tech staff,Low
505,5021756,Female,Yes,Yes,No,0,2,31,432000.0,34.82343922188683,3.334770734512002,Commercial associate,Incomplete higher,Married,House / apartment,Managers,Low
506,5021761,Female,No,No,No,0,2,41,112500.0,46.48418516465088,2.2478216527375645,Commercial associate,Secondary / secondary special,Married,With parents,Other,Low
507,5021769,Female,No,Yes,No,1,3,11,67500.0,34.9740241072712,1.4154979226130584,Working,Higher education,Married,House / apartment,High skill tech staff,Low
508,5021772,Female,No,Yes,No,0,2,39,292500.0,39.75988555548711,4.249231674846164,Commercial associate,Higher education,Civil marriage,House / apartment,Laborers,Low
509,5021788,Female,Yes,Yes,No,2,4,45,157500.0,41.126101151974375,18.834062301073946,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
510,5021793,Female,No,Yes,No,0,2,27,225000.0,33.74470386113335,0.5119886103068509,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,Low
511,5021808,Male,No,Yes,No,0,1,2,157500.0,30.14161823993648,1.002073964557794,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
